ID,text,label
3223,show me names of some famous movies in hindi language,0000000000000000001000000000010000000000000000
3225,scary movies by this producer,0000000000000001000000100000000000000000000000
3226,show me a list of movies made by the producer,0000000000000000000000100000000000000000000000
3227,tell me movies produced by,0000000000000000000000100000000000000000000000
3228,award movies for fox,0000000001000000000000010000000000000000000000
3229,show me the films from paramount that won oscars,0000100001000000000000010000000000000000000000
3230,can you tell me some famous movies by producer walt disney,0000000000000000000000010000010000000000000000
3231,what are some good g rated movies,0000000000000000000000001000010000000000000000
3232,jennifer lawrence new movie,0000000000000000010000000000001000000000000000
3233,show brad pitt movies with angelina jolie as actress,0000000000000000000000000000001000000000000000
3234,i would like to know the names of some award winning movies by indian actor dilip kumar,0010000001000000000000000000001000000000000000
3235,show me kristen stewart's worst movies,0000000000000000000000000000011000000000000000
3236,show brad pitt movies nominated for oscars,0000100000100000000000000000001000000000000000
3237,what are some great movies about sports heroes,0000000000000000000000000000010010000000000000
3238,movies gross revenue of seven point two million dollars,0000000010000000100000000000000000000000000000
3239,list movies released in italy in 2012,0000000000000000000000000100000000000000000110
3240,upcoming movie releases in japan,0000000000000000000000000100000000000000000110
3241,show me the movies released in london,0000000000000000000000000100000000000000000010
3242,what movies are playing in mexico,0000000000000000000000000100000000000000000110
3244,what movies in the usa came out in 2012,0000000000000000000000000100000000000000000110
3245,show me the movies released in america,0000000000000000000000000100000000000000000010
3246,show me movies with a four star rating,0000000000000000000000000000010000000000000000
3247,top movies,0000000000000000000000000000010000000000000000
3248,what media has lionsgate done,0000000000000000000000010000000000000000000000
3250,is this movie violent,0000000000001000000000000000000000000000000000
3253,did clint eastwood win an oscar for any of the movies he has directed,0001000001000100000000000000000000000000000000
3254,what movies did meryl streep win her oscars,0000110000000000000000000000000000000010000000
3255,find pictures of kristen stewart,0000000000000000000000000000000000000000001000
3256,images for steven spielberg,0000000000000000000000000000000000000000001000
3257,see images of steven spielberg,0000000000000000000000000000000000000000001000
3258,show me images of steven spielberg,0000000000000000000000000000000000000000001000
3259,what does stephen spielberg look like,0000000000000000000000000000000000000000001000
3260,images of will ferrell,0000000000000000000000000000000000000000001000
3261,all images of will ferrell,0000000000000000000000000000000000000000001000
3262,display images of actor will ferrell in the news,0000000000000000000000000000000000000000001000
3263,search for images of will ferrell,0000000000000000000000000000000000000000001000
3265,show me some pictures of will ferrell,0000000000000000000000000000000000000000001000
3266,show me pictures of movie producers,0000000000000000000000000000000000000000001000
3267,who are the most famous producers in hollywood,0000000000000000000000100000010000000000000000
3268,who produced the motion picture the devil wears prada,0000000000000000000000100000000000000000000000
3270,who produced,0000000000000000000000100000000000000000000000
3271,who's the producer,0000000000000000000000100000000000000000000000
3273,what is it rated,0000000000000000000000001000000000000000000000
3274,what are the ratings for movies,0000000000000000000000001000000000000000000000
3275,get finding nemo info and reviews,0000000000000000000000000010000000000000000000
3276,parental review for movie,0000000000000000000000001010000000000000000000
3277,critic reviews of dirty dancing,0000000000000000000000000010000000000000000000
3278,reviews for dirty dancing,0000000000000000000000000010000000000000000000
3279,reviews of dirty dancing,0000000000000000000000000010000000000000000000
3280,what were the reviews for dirty dancing,0000000000000000000000000010000000000000000000
3281,how have critics rated finding nemo,0000000000000000000000000010000000000000000000
3282,show me the reviews for finding nemo,0000000000000000000000000010000000000000000000
3283,what are the reviews for finding nemo,0000000000000000000000000010000000000000000000
3284,review for movie,0000000000000000000000000010000000000000000000
3285,reviews of movie,0000000000000000000000000010000000000000000000
3286,what are the reviews for movie,0000000000000000000000000010000000000000000000
3287,reviews for house at the end of the street,0000000000000000000000000010000000000000000000
3288,reviews of house at the end of the street,0000000000000000000000000010000000000000000000
3289,what are the reviews for house at the end of the street,0000000000000000000000000010000000000000000000
3291,reviews for in july,0000000000000000000000000010000000000000000000
3292,reviews for in july,0000000000000000000000000010000000000000000000
3294,what are the reviews for in july,0000000000000000000000000010000000000000000000
3295,find reviews for life is beautiful,0000000000000000000000000010000000000000000000
3296,reviews for life is beautiful,0000000000000000000000000010000000000000000000
3297,reviews for life is beautiful,0000000000000000000000000010000000000000000000
